px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
9.8976	-11.0099	-2.37085	1.71621	-0.277197	9.91881	-11.1448	9.85	-11.05	0	-1.9956	7.60124
9.89932	-11.1367	-2.38624	1.69071	-0.288629	9.86057	-11.1502	9.85	-11.15	0	-1.99559	0.105087
9.91176	-11.2694	-2.40828	1.67373	-0.289254	9.83851	-11.2795	9.85	-11.3	0	-2.73184	0.0506824
9.89994	-11.4186	-2.44032	1.63787	-0.30886	9.83839	-11.4483	9.85	-11.45	0	-2.73182	0.296736
9.90201	-11.541	-2.43204	1.61845	-0.31303	9.79654	-11.5922	9.8	-11.6	-0.998566	-2.9957	0.0788091
9.8645	-11.6942	-2.494	1.56796	-0.347157	9.75592	-11.7487	9.75	-11.75	-0.998566	-2.99569	0.935715
9.86634	-11.8479	-2.62268	1.55427	-0.33832	9.77699	-11.9246	9.75	-11.9	0	-2.73084	0.477976
9.8322	-12.0136	-2.67118	1.51148	-0.362058	9.75861	-12.0491	9.75	-12.05	0	-2.73085	0.429776
9.78871	-12.1152	-2.26255	1.4529	-0.413911	9.63743	-12.1863	9.65	-12.2	-1.81598	-2.72396	4.86879
9.7113	-12.2818	-2.37005	1.38274	-0.460047	9.56514	-12.3446	9.55	-12.35	-1.81597	-2.72396	1.64201
9.64349	-12.3433	-1.78141	1.29783	-0.540706	9.47157	-12.4849	9.45	-12.45	-1.82132	-1.82133	11.6529
9.53938	-12.4857	-1.92268	1.21157	-0.594956	9.34752	-12.5408	9.35	-12.55	-1.82131	-1.82131	2.53847
9.49144	-12.5845	-1.89471	1.16893	-0.606511	9.32154	-12.7193	9.3	-12.65	-0.908038	-1.81606	0.305407
9.39074	-12.7137	-2.01153	1.09451	-0.645414	9.24151	-12.7411	9.25	-12.75	-0.908029	-1.81605	1.44951
9.29011	-12.7344	-1.42603	0.955844	-0.781183	9.04013	-12.7738	9.05	-12.85	-3.64007	-1.82004	19.2061
9.12467	-12.8731	-1.71889	0.836829	-0.852546	8.83995	-12.9425	8.85	-12.95	-3.64007	-1.82003	5.55279
9.0242	-12.9209	-1.60905	0.725694	-0.940109	8.73518	-13.0163	8.75	-13	-1.9959	-0.997948	6.17751
8.87034	-13.0203	-1.84872	0.62742	-0.977629	8.6395	-13.0341	8.65	-13.05	-1.9959	-0.997948	3.35262
8.72585	-13.0726	-1.91643	0.493035	-1.03816	8.48414	-13.0416	8.5	-13.1	-2.73149	-0.910502	6.12896
8.54529	-13.1554	-2.15669	0.400146	-1.00524	8.34268	-13.1451	8.35	-13.15	-2.73146	-0.910485	2.59295
8.40815	-13.1996	-2.23458	0.324109	-1.00315	8.19497	-13.1991	8.2	-13.2	-2.72385	-0.907955	0.610632
8.22054	-13.2581	-2.43113	0.251511	-1.00252	8.06107	-13.2364	8.05	-13.25	-2.72383	-0.907947	1.62726
8.03378	-13.28	-2.64336	0.156608	-1.0167	7.88931	-13.1791	7.9	-13.25	-2.72673	0	2.53647
7.85262	-13.2993	-2.73555	0.0912085	-1.00679	7.75593	-13.2425	7.75	-13.25	-2.72673	0	0.718286
7.67162	-13.2985	-2.86395	0.0186896	-1.00848	7.52542	-13.1457	7.6	-13.25	-2.72991	0	1.01208
7.49922	-13.2897	-2.89549	-0.0433727	-1.00344	7.44992	-13.2329	7.45	-13.25	-2.72991	0	0.304861
7.25142	-13.253	-3.38906	-0.130244	-1.01722	7.19347	-13.1392	7.25	-13.2	-3.63887	0.909723	6.7581
7.06838	-13.2121	-3.38176	-0.193161	-1.00729	7.05468	-13.1604	7.05	-13.15	-3.63887	0.909723	0.154545
6.96739	-13.2017	-2.846	-0.22769	-0.986222	6.90569	-13.1515	6.9	-13.15	-2.72312	0	6.93216
6.79124	-13.1632	-2.90369	-0.280144	-0.983519	6.73255	-13.1364	6.75	-13.15	-2.72312	0	0.248483
6.70265	-13.1462	-2.56132	-0.319616	-0.97278	6.69426	-13.3705	6.6	-13.15	-3.00475	0	3.17512
6.53376	-13.1198	-2.66634	-0.354222	-0.964229	6.42749	-13.1436	6.45	-13.15	-3.00472	0	0.773776
6.42676	-13.0822	-2.54229	-0.39926	-0.960321	6.4246	-13.2048	6.35	-13.1	-1.9976	0.998786	0.513179
6.29248	-13.0374	-2.57766	-0.440952	-0.955801	6.2503	-13.0552	6.25	-13.05	-1.99758	0.998786	0.133059
6.17378	-12.9844	-2.5146	-0.489975	-0.952393	6.162	-13.1569	6.1	-13	-2.72732	0.909111	0.383653
6.02454	-12.9242	-2.56688	-0.532978	-0.945775	5.95166	-12.9396	5.95	-12.95	-2.72732	0.909111	0.345803
5.90893	-12.8558	-2.49457	-0.583039	-0.943002	5.78184	-12.8825	5.8	-12.9	-2.72895	0.909657	0.231483
5.75488	-12.7928	-2.5584	-0.618033	-0.931725	5.64785	-12.8416	5.65	-12.85	-2.72896	0.909648	0.845843
5.62425	-12.7019	-2.69861	-0.667502	-0.932504	5.54035	-12.7925	5.55	-12.75	-1.81808	1.81809	0.471101
5.49031	-12.6172	-2.72255	-0.708821	-0.925433	5.43842	-12.6552	5.45	-12.65	-1.81809	1.81809	0.246177
5.36641	-12.5108	-2.83852	-0.758638	-0.926346	5.33087	-12.5965	5.3	-12.55	-2.7236	1.81575	0.338481
5.21995	-12.4128	-2.88164	-0.79255	-0.91236	5.12059	-12.4527	5.15	-12.45	-2.72358	1.81572	0.689119
5.13022	-12.3266	-2.67719	-0.83707	-0.905878	5.13793	-12.5907	5.05	-12.35	-1.81967	1.81966	1.49058
5.01333	-12.2193	-2.7032	-0.876994	-0.896847	4.95241	-12.2277	4.95	-12.25	-1.81967	1.81967	0.226871
4.89573	-12.0804	-2.96371	-0.924525	-0.897552	4.81467	-12.1072	4.85	-12.1	-1.81844	2.72766	1.31749
4.78812	-11.9509	-2.97704	-0.967199	-0.891031	4.75144	-11.9561	4.75	-11.95	-1.81844	2.72767	0.0823848
4.72767	-11.8494	-2.57258	-1.01726	-0.888595	4.6829	-11.7433	4.7	-11.85	-0.909557	1.8191	3.39631
4.66077	-11.7311	-2.56242	-1.06699	-0.88979	4.67603	-11.7496	4.65	-11.75	-0.909553	1.81911	0.031357
4.59058	-11.6002	-2.64479	-1.11479	-0.888951	4.61619	-11.6508	4.6	-11.6	-0.907782	2.72335	0.17734
4.53388	-11.4632	-2.64856	-1.16786	-0.892912	4.5432	-11.4431	4.55	-11.45	-0.907778	2.72334	0.0281367
4.44394	-11.2668	-3.21599	-1.21005	-0.884854	4.48104	-11.1618	4.5	-11.25	-0.910253	3.64099	6.22262
4.40204	-11.0926	-3.21644	-1.27097	-0.897461	4.44374	-11.0696	4.45	-11.05	-0.910253	3.64099	0.139008
4.41361	-11.0021	-2.41119	-1.34794	-0.929503	4.46178	-10.9843	4.45	-10.95	0	1.81804	12.8093
4.40348	-10.8688	-2.40918	-1.41004	-0.935162	4.4464	-10.8663	4.45	-10.85	0	1.81805	0.112556
4.41215	-10.7845	-2.09123	-1.47379	-0.944454	4.60972	-11.1274	4.45	-10.75	0	1.81614	3.57854
4.41439	-10.6616	-2.10399	-1.53468	-0.946801	4.43858	-10.6346	4.45	-10.65	0	1.81614	0.0795258
4.38281	-10.468	-2.80298	-1.56031	-0.914863	4.43099	-10.4242	4.45	-10.45	0	3.6396	10.4473
4.40408	-10.2978	-2.83426	-1.62666	-0.929358	4.44616	-10.2449	4.45	-10.25	0	3.6396	0.277359
4.43307	-10.1545	-2.70315	-1.69321	-0.945165	4.52156	-10.1192	4.5	-10.1	0.910021	2.73005	0.544537
4.48436	-9.98962	-2.74811	-1.76719	-0.960516	4.55225	-9.94382	4.55	-9.95	0.910013	2.73003	0.423488
4.51085	-9.83405	-2.90359	-1.80736	-0.943417	4.5897	-9.73456	4.6	-9.8	0.999085	2.99725	0.755802
4.57658	-9.67992	-2.94846	-1.87394	-0.959822	4.64586	-9.65356	4.65	-9.65	0.99908	2.99724	0.347364
4.65693	-9.54895	-2.6853	-1.96211	-0.990342	4.61159	-9.38621	4.7	-9.55	0.910095	1.82021	3.31359
4.72151	-9.42164	-2.67455	-2.01938	-0.975299	4.7442	-9.45683	4.75	-9.45	0.910091	1.82018	0.0932648
4.77564	-9.28653	-2.79458	-2.05539	-0.959224	4.80746	-9.23434	4.85	-9.3	1.99828	2.99743	0.649685
4.87061	-9.15631	-2.84303	-2.11824	-0.969236	4.94202	-9.15915	4.95	-9.15	1.99826	2.99739	0.310577
4.9316	-8.9983	-3.06795	-2.13513	-0.931315	5.03379	-9.03255	5	-9	0.908384	2.72514	3.7707
5.03661	-8.85207	-3.09664	-2.19122	-0.934786	5.06039	-8.84271	5.05	-8.85	0.908384	2.72514	0.0431825
5.1565	-8.7326	-3.01364	-2.26289	-0.955013	5.21058	-8.83852	5.15	-8.75	1.81679	1.8168	0.862529
5.26154	-8.61895	-2.98395	-2.31565	-0.952746	5.26598	-8.6555	5.25	-8.65	1.81679	1.8168	0.0770168
5.33778	-8.48774	-3.04841	-2.33007	-0.907354	5.33786	-8.49992	5.35	-8.5	1.82017	2.73024	2.99785
5.45067	-8.37012	-3.03716	-2.37781	-0.905823	5.43516	-8.36367	5.45	-8.35	1.82015	2.73022	0.0160934
5.55549	-8.25338	-3.0437	-2.41004	-0.882729	5.58025	-8.28767	5.55	-8.25	1.81852	1.81852	0.737226
5.6715	-8.15369	-3.00406	-2.45706	-0.881688	5.65225	-8.1686	5.65	-8.15	1.8185	1.8185	0.0417663
5.77774	-8.05349	-2.963	-2.48664	-0.85318	5.83663	-8.14888	5.75	-8.05	1.81752	1.81753	1.13119
5.88183	-7.96598	-2.88902	-2.52746	-0.848734	5.81186	-7.95139	5.85	-7.95	1.81752	1.81752	0.306593
5.96841	-7.87809	-2.76522	-2.54257	-0.798909	5.99151	-7.92468	5.95	-7.85	1.8194	1.8194	2.68582
6.0863	-7.78903	-2.7554	-2.58136	-0.794699	6.04627	-7.74932	6.05	-7.75	1.81941	1.8194	0.168746
6.11178	-7.69712	-2.40829	-2.54897	-0.673101	6.05883	-7.47931	6.15	-7.6	1.81742	2.72613	14.7846
6.25326	-7.575	-2.55838	-2.57292	-0.65968	6.26179	-7.43797	6.25	-7.45	1.8174	2.72611	1.15447
6.37682	-7.4874	-2.58737	-2.60339	-0.653212	6.3458	-7.29797	6.4	-7.35	2.7248	1.81653	0.448769
6.53268	-7.3686	-2.73566	-2.62547	-0.638513	6.55234	-7.24441	6.55	-7.25	2.72477	1.81651	0.995482
6.64846	-7.2886	-2.67379	-2.64529	-0.615207	6.61964	-7.17343	6.65	-7.2	1.81957	0.909789	0.53404
6.7763	-7.20718	-2.68818	-2.67183	-0.608177	6.74556	-7.15305	6.75	-7.15	1.81957	0.909785	0.207712
6.89094	-7.13499	-2.59802	-2.68839	-0.581593	6.91901	-7.04822	6.9	-7.05	2.72946	1.81964	0.668756
7.04616	-7.03603	-2.709	-2.70547	-0.565172	7.06886	-6.94012	7.05	-6.95	2.72946	1.81964	0.621376
7.10172	-6.96325	-2.28778	-2.68179	-0.477437	7.12574	-6.81829	7.15	-6.85	1.81554	1.81554	7.96872
7.24099	-6.86238	-2.40522	-2.6871	-0.454822	7.25262	-6.73852	7.25	-6.75	1.81554	1.81554	0.955457
7.30435	-6.79254	-2.09501	-2.6702	-0.39021	7.30586	-6.61905	7.35	-6.65	1.82007	1.82007	5.12782
7.43914	-6.68564	-2.23636	-2.66491	-0.36175	7.45762	-6.53827	7.45	-6.55	1.82005	1.82005	1.36995
7.59343	-6.61911	-2.48903	-2.70312	-0.394058	7.59546	-6.48319	7.6	-6.5	2.72628	0.908764	2.39735
7.73457	-6.53101	-2.56516	-2.70896	-0.37737	7.74315	-6.44913	7.75	-6.45	2.72628	0.908764	0.420654
7.83471	-6.46699	-2.39845	-2.70823	-0.345202	7.8486	-6.40709	7.85	-6.4	1.81656	0.908285	1.10237
7.96199	-6.39364	-2.43723	-2.71678	-0.334458	7.9584	-6.34152	7.95	-6.35	1.81656	0.908281	0.163541
8.07053	-6.33207	-2.35832	-2.72233	-0.316974	8.05398	-6.23227	8.1	-6.25	2.73006	1.82003	0.391669
8.21487	-6.24029	-2.46093	-2.71876	-0.294731	8.24773	-6.1485	8.25	-6.15	2.73005	1.82003	0.62256
8.34547	-6.17129	-2.50619	-2.72816	-0.288818	8.32369	-5.98136	8.4	-6.05	2.72692	1.81795	0.433882
8.50598	-6.06236	-2.64175	-2.71463	-0.257862	8.55156	-5.93992	8.55	-5.95	2.7269	1.81794	1.12326
8.58988	-5.98657	-2.32987	-2.68838	-0.19997	8.63806	-5.84559	8.65	-5.85	1.81844	1.81844	3.90343
8.73164	-5.87776	-2.44857	-2.66943	-0.16923	8.7543	-5.75242	8.75	-5.75	1.81843	1.81843	1.04337
8.87138	-5.8065	-2.53836	-2.67881	-0.171216	9.00947	-5.71389	8.9	-5.65	2.72464	1.81643	0.406572
9.02823	-5.68207	-2.68066	-2.65355	-0.135718	9.06113	-5.54128	9.05	-5.55	2.72465	1.81643	1.36586
9.12106	-5.59673	-2.44351	-2.62558	-0.0862712	9.13937	-5.44533	9.15	-5.45	1.81916	1.81918	2.59003
9.25543	-5.47373	-2.55285	-2.59757	-0.0537247	9.24452	-5.3352	9.25	-5.35	1.81916	1.81916	1.19868
9.36591	-5.39171	-2.52083	-2.59006	-0.0417196	9.26221	-5.25032	9.35	-5.3	1.81895	0.909466	0.412589
9.47809	-5.30493	-2.52895	-2.58248	-0.0326336	9.43645	-5.25801	9.45	-5.25	1.81894	0.90947	0.214174
9.54416	-5.22502	-2.16141	-2.54197	0.0307462	9.71784	-5.19928	9.55	-5.1	1.81986	2.72981	5.77557
9.66019	-5.0965	-2.28415	-2.50664	0.064054	9.64908	-4.9531	9.65	-4.95	1.81987	2.72981	1.30008
9.74734	-5.00872	-2.21992	-2.48562	0.0856435	9.67182	-4.82288	9.75	-4.85	1.81736	1.81735	0.737815
9.86383	-4.87606	-2.34599	-2.45084	0.115638	9.86682	-4.74721	9.85	-4.75	1.81736	1.81735	1.07153
9.95248	-4.78229	-2.2904	-2.42806	0.136816	9.94653	-4.64316	9.95	-4.65	1.81806	1.81805	0.478838
10.0647	-4.6496	-2.40441	-2.39598	0.161408	10.0706	-4.54316	10.05	-4.55	1.81805	1.81805	0.744944
10.2309	-4.55513	-2.77989	-2.4401	0.0853555	10.4074	-4.52899	10.2	-4.45	2.72609	1.8174	6.40511
10.3545	-4.42302	-2.84987	-2.41872	0.101962	10.3431	-4.35107	10.35	-4.35	2.72606	1.81737	0.337534
10.3654	-4.30701	-2.2644	-2.3161	0.239752	10.3837	-4.17982	10.4	-4.2	0.908945	2.72688	15.1985
10.4616	-4.1671	-2.37268	-2.28078	0.262036	10.4578	-4.07071	10.45	-4.05	0.908953	2.72687	0.615668
10.5746	-4.06036	-2.54322	-2.28987	0.225801	10.5531	-3.94939	10.55	-3.95	1.81903	1.81904	1.81399
10.6693	-3.91843	-2.619	-2.25986	0.243069	10.6424	-3.84126	10.65	-3.85	1.81902	1.81903	0.416132
10.7572	-3.79565	-2.64598	-2.24128	0.246655	10.6157	-3.63689	10.75	-3.7	1.81931	2.72896	0.509942
10.8585	-3.63173	-2.76508	-2.20808	0.266515	10.8572	-3.53957	10.85	-3.55	1.81931	2.72896	0.57887
10.9008	-3.50668	-2.61303	-2.15068	0.327582	10.8149	-3.35552	10.9	-3.4	0.999745	2.99928	2.66299
10.9743	-3.34824	-2.72121	-2.11325	0.348297	10.9372	-3.24816	10.95	-3.25	0.999754	2.99928	0.716799
11.0889	-3.21953	-2.91194	-2.1414	0.275117	10.9078	-3.10703	11.05	-3.15	1.81764	1.81765	5.00127
11.1683	-3.07687	-2.91996	-2.12082	0.280089	11.135	-3.05697	11.15	-3.05	1.81763	1.81764	0.0815844
11.2099	-2.93737	-2.75487	-2.06458	0.339147	11.1507	-2.87978	11.2	-2.9	0.909657	2.72896	2.43846
11.2791	-2.78289	-2.80074	-2.03765	0.347306	11.2571	-2.74346	11.25	-2.75	0.909648	2.72893	0.127452
11.2051	-2.64829	-2.2857	-1.87026	0.572687	11.2614	-2.58697	11.2	-2.6	-0.998725	2.99617	38.6694
11.2244	-2.51255	-2.33515	-1.82687	0.586272	11.1393	-2.45312	11.15	-2.45	-0.998725	2.99616	0.595206
11.2731	-2.39385	-2.35319	-1.82203	0.543064	11.2346	-2.28949	11.2	-2.3	0.908813	2.72643	1.79913
11.297	-2.23299	-2.43682	-1.77919	0.555175	11.239	-2.16508	11.25	-2.15	0.908805	2.7264	0.476371
11.3394	-2.10382	-2.46138	-1.77792	0.507458	11.1623	-1.9797	11.3	-2	0.909855	2.72956	2.40313
11.3664	-1.92672	-2.57974	-1.74102	0.515877	11.3424	-1.85113	11.35	-1.85	0.909847	2.72953	0.427967
